order_id,customer_id,order_date,gross_revenue,cogs,shipping_cost,acquisition_channel,status
ORD_10279,CUST_2159,2025-05-26 06:23:00,149.15,47.73,6.1,Meta Ads,Refunded
ORD_10280,CUST_1975,2025-05-04 18:23:00,108.47,34.71,6.41,Google Ads,Completed
ORD_10281,CUST_2057,2025-01-11 09:45:00,96.69,30.94,7.57,Meta Ads,Completed
ORD_10282,CUST_1557,2025-05-18 07:57:00,79.12,25.32,7.62,Google Ads,Completed
ORD_10283,CUST_1488,2025-06-14 01:02:00,52.05,16.66,6.91,Meta Ads,Completed
ORD_10284,CUST_2267,2025-05-24 13:03:00,57.89,18.52,6.5,Organic Search,Completed
ORD_10285,CUST_2411,2025-04-27 07:17:00,39.95,12.78,9.43,Google Ads,Completed
ORD_10286,CUST_2300,2025-06-01 07:58:00,61.28,19.61,8.61,Meta Ads,Completed
ORD_10287,CUST_2345,2025-02-22 02:33:00,48.57,15.54,6.67,Organic Search,Completed
ORD_10288,CUST_2011,2025-03-08 16:41:00,168.16,53.81,8.14,Organic Search,Completed
ORD_10289,CUST_1610,2025-06-06 14:17:00,123.16,39.41,5.85,Meta Ads,Completed
ORD_10290,CUST_1677,2025-02-12 02:24:00,87.04,27.85,5.0,Meta Ads,Completed
ORD_10291,CUST_1531,2025-03-09 11:38:00,54.76,17.52,6.26,Email Retention,Completed
ORD_10292,CUST_1557,2025-03-13 16:27:00,49.78,15.93,6.51,TikTok Ads,Completed
ORD_10293,CUST_1054,2025-02-02 23:13:00,76.81,24.58,4.58,Google Ads,Completed
ORD_10294,CUST_1111,2025-06-19 09:41:00,125.41,40.13,8.57,Organic Search,Completed
ORD_10295,CUST_2397,2025-06-11 13:33:00,40.51,12.96,6.3,Organic Search,Refunded
ORD_10296,CUST_2327,2025-06-25 01:11:00,107.85,34.51,7.4,Meta Ads,Completed
ORD_10297,CUST_1127,2025-03-06 02:23:00,61.16,19.57,4.87,Google Ads,Completed
ORD_10298,CUST_2348,2025-03-11 01:41:00,66.45,21.26,5.37,TikTok Ads,Completed
ORD_10299,CUST_1609,2025-06-22 11:35:00,85.9,27.49,8.95,Email Retention,Completed
ORD_10300,CUST_1402,2025-05-27 20:24:00,55.65,17.81,7.54,Meta Ads,Completed
ORD_10301,CUST_2105,2025-02-23 20:56:00,75.05,24.02,9.25,TikTok Ads,Refunded
ORD_10302,CUST_2301,2025-01-23 01:35:00,53.42,17.09,9.49,Meta Ads,Completed
ORD_10303,CUST_2000,2025-04-17 10:30:00,63.51,20.32,6.36,Google Ads,Refunded
ORD_10304,CUST_1409,2025-03-15 14:41:00,116.93,37.42,5.99,TikTok Ads,Completed
ORD_10305,CUST_1911,2025-03-08 00:37:00,87.92,28.13,8.79,TikTok Ads,Completed
ORD_10306,CUST_1650,2025-03-28 13:06:00,116.74,37.36,9.49,Meta Ads,Completed
ORD_10307,CUST_1480,2025-04-10 03:43:00,60.78,19.45,7.65,Meta Ads,Completed
ORD_10308,CUST_1200,2025-01-28 18:47:00,108.2,34.62,8.48,Google Ads,Completed
ORD_10309,CUST_1114,2025-03-20 11:59:00,35.28,11.29,8.41,Email Retention,Completed
ORD_10310,CUST_1141,2025-04-23 08:35:00,85.88,27.48,6.28,Organic Search,Completed
ORD_10311,CUST_2185,2025-05-09 09:02:00,111.36,35.64,7.37,Meta Ads,Completed
ORD_10312,CUST_2477,2025-03-04 07:22:00,34.54,11.05,8.67,Google Ads,Refunded
ORD_10313,CUST_1586,2025-06-17 07:15:00,61.12,19.56,7.94,TikTok Ads,Completed
ORD_10314,CUST_2259,2025-01-02 09:00:00,85.86,27.48,4.61,Meta Ads,Completed
ORD_10315,CUST_1122,2025-04-18 21:07:00,129.52,41.45,6.18,Meta Ads,Completed
ORD_10316,CUST_1086,2025-05-07 09:39:00,63.51,20.32,5.22,Meta Ads,Completed
ORD_10317,CUST_2050,2025-03-01 18:32:00,106.33,34.03,5.66,Google Ads,Completed
ORD_10318,CUST_2402,2025-01-09 21:36:00,153.45,49.1,9.03,Meta Ads,Completed
ORD_10319,CUST_1226,2025-01-18 12:53:00,108.5,34.72,4.68,TikTok Ads,Completed
ORD_10320,CUST_1801,2025-02-27 00:28:00,76.35,24.43,5.6,Organic Search,Completed
ORD_10321,CUST_1356,2025-01-30 12:52:00,99.27,31.77,6.05,Meta Ads,Completed
ORD_10322,CUST_1955,2025-02-12 15:12:00,62.64,20.04,7.58,Google Ads,Completed
ORD_10323,CUST_1233,2025-04-23 04:15:00,87.41,27.97,7.17,Organic Search,Completed
ORD_10324,CUST_1429,2025-04-06 17:42:00,78.09,24.99,5.59,Email Retention,Completed
ORD_10325,CUST_1927,2025-05-22 17:41:00,97.82,31.3,5.32,Meta Ads,Completed
ORD_10326,CUST_1904,2025-05-26 23:03:00,68.98,22.07,5.68,Meta Ads,Completed
ORD_10327,CUST_2460,2025-01-14 20:53:00,100.29,32.09,7.01,Meta Ads,Completed
ORD_10328,CUST_1821,2025-05-13 18:09:00,68.67,21.97,5.86,Organic Search,Completed
ORD_10329,CUST_1929,2025-05-05 03:45:00,122.63,39.24,9.24,Meta Ads,Completed
ORD_10330,CUST_1245,2025-02-26 18:32:00,71.95,23.02,6.82,Meta Ads,Completed
ORD_10331,CUST_1507,2025-03-19 17:02:00,27.06,8.66,4.79,Google Ads,Completed
ORD_10332,CUST_2136,2025-03-08 18:19:00,50.58,16.19,8.15,TikTok Ads,Completed
ORD_10333,CUST_1281,2025-01-16 18:24:00,84.72,27.11,6.14,Meta Ads,Completed
ORD_10334,CUST_2420,2025-01-28 14:34:00,167.5,53.6,7.77,Google Ads,Refunded
ORD_10335,CUST_1111,2025-04-06 14:37:00,120.55,38.58,5.9,Meta Ads,Completed
ORD_10336,CUST_2326,2025-04-26 16:15:00,24.02,7.69,7.35,Meta Ads,Refunded
ORD_10337,CUST_1082,2025-04-05 23:02:00,38.63,12.36,8.36,Organic Search,Completed
ORD_10338,CUST_1505,2025-03-02 13:20:00,136.79,43.77,9.14,Organic Search,Completed
ORD_10339,CUST_1025,2025-04-25 19:38:00,111.09,35.55,5.81,Email Retention,Completed
ORD_10340,CUST_2391,2025-04-04 15:50:00,206.84,66.19,6.17,TikTok Ads,Completed
ORD_10341,CUST_2446,2025-01-29 01:48:00,67.37,21.56,6.82,Meta Ads,Completed
ORD_10342,CUST_1008,2025-01-08 12:49:00,55.1,17.63,9.14,TikTok Ads,Completed
ORD_10343,CUST_2233,2025-05-31 18:41:00,86.81,27.78,9.01,Email Retention,Completed
ORD_10344,CUST_1489,2025-04-23 04:53:00,66.76,21.36,4.95,Google Ads,Completed
ORD_10345,CUST_1441,2025-04-02 22:41:00,131.15,41.97,5.16,Meta Ads,Completed
ORD_10346,CUST_1390,2025-01-01 13:01:00,65.69,21.02,6.98,Google Ads,Refunded
ORD_10347,CUST_1872,2025-03-19 14:22:00,73.94,23.66,5.03,Meta Ads,Completed
ORD_10348,CUST_2448,2025-03-04 04:32:00,51.4,16.45,6.23,Email Retention,Completed
ORD_10349,CUST_2224,2025-01-23 10:55:00,117.01,37.44,5.24,Meta Ads,Completed
ORD_10350,CUST_1878,2025-02-23 21:15:00,53.0,16.96,7.68,Email Retention,Completed
ORD_10351,CUST_2093,2025-06-14 01:17:00,101.12,32.36,9.25,Google Ads,Completed
ORD_10352,CUST_2104,2025-03-24 09:11:00,180.15,57.65,9.48,Google Ads,Completed
ORD_10353,CUST_2221,2025-02-19 20:01:00,32.08,10.27,6.38,Meta Ads,Completed
ORD_10354,CUST_2130,2025-06-28 16:11:00,156.64,50.12,7.5,Organic Search,Completed
ORD_10355,CUST_2104,2025-05-16 03:15:00,95.36,30.52,8.78,Google Ads,Completed
ORD_10356,CUST_1391,2025-01-31 03:48:00,47.4,15.17,5.09,Google Ads,Completed
ORD_10357,CUST_1284,2025-06-10 17:59:00,88.33,28.27,7.95,Email Retention,Completed
ORD_10358,CUST_1362,2025-01-23 01:19:00,115.5,36.96,6.54,Organic Search,Completed
ORD_10359,CUST_2477,2025-03-28 17:11:00,56.86,18.2,5.53,Organic Search,Completed
ORD_10360,CUST_1694,2025-03-26 21:59:00,103.7,33.18,6.51,Google Ads,Completed
ORD_10361,CUST_1039,2025-01-23 04:53:00,162.43,51.98,4.88,Meta Ads,Completed
ORD_10362,CUST_1724,2025-02-11 16:48:00,65.65,21.01,7.98,Organic Search,Completed
ORD_10363,CUST_1785,2025-03-14 20:42:00,51.1,16.35,5.76,Google Ads,Completed
ORD_10364,CUST_2175,2025-05-09 18:40:00,79.2,25.34,6.06,Meta Ads,Completed
ORD_10365,CUST_1541,2025-03-01 14:57:00,86.19,27.58,5.11,Meta Ads,Completed
ORD_10366,CUST_1376,2025-04-10 06:06:00,134.13,42.92,8.82,Google Ads,Completed
ORD_10367,CUST_1931,2025-06-18 16:52:00,78.0,24.96,6.97,TikTok Ads,Completed
ORD_10368,CUST_1778,2025-01-05 16:40:00,68.47,21.91,7.36,Meta Ads,Completed
ORD_10369,CUST_2234,2025-03-20 12:21:00,50.47,16.15,7.35,Meta Ads,Completed
ORD_10370,CUST_1617,2025-04-15 14:28:00,34.68,11.1,6.55,TikTok Ads,Completed
ORD_10371,CUST_2356,2025-03-05 10:04:00,43.16,13.81,5.46,Meta Ads,Completed
ORD_10372,CUST_1390,2025-03-10 14:34:00,43.03,13.77,8.23,Organic Search,Completed
ORD_10373,CUST_2053,2025-03-17 23:59:00,74.3,23.78,5.14,Google Ads,Completed
ORD_10374,CUST_1098,2025-04-08 00:21:00,38.06,12.18,5.02,TikTok Ads,Completed
ORD_10375,CUST_1250,2025-06-02 14:56:00,81.91,26.21,8.05,TikTok Ads,Completed
ORD_10376,CUST_1250,2025-05-10 11:39:00,178.36,57.08,5.54,Google Ads,Refunded
ORD_10377,CUST_1383,2025-03-24 18:59:00,135.86,43.48,6.03,Meta Ads,Refunded
ORD_10378,CUST_2028,2025-04-02 00:48:00,73.97,23.67,6.88,Organic Search,Completed
ORD_10379,CUST_1540,2025-05-17 05:41:00,229.06,73.3,6.75,Organic Search,Completed
ORD_10380,CUST_2410,2025-05-08 09:58:00,86.32,27.62,8.04,Google Ads,Completed
ORD_10381,CUST_2451,2025-05-19 03:16:00,91.94,29.42,7.62,Meta Ads,Completed
ORD_10382,CUST_2366,2025-06-15 15:16:00,78.51,25.12,7.72,Meta Ads,Completed
ORD_10383,CUST_2014,2025-05-20 15:17:00,82.73,26.47,8.07,Google Ads,Completed
ORD_10384,CUST_1649,2025-02-07 10:33:00,64.59,20.67,5.96,Meta Ads,Completed
ORD_10385,CUST_1049,2025-05-07 03:19:00,74.47,23.83,6.11,Google Ads,Completed
ORD_10386,CUST_1107,2025-05-03 09:16:00,157.1,50.27,6.69,TikTok Ads,Completed
ORD_10387,CUST_1728,2025-02-19 09:42:00,142.37,45.56,6.04,TikTok Ads,Completed
ORD_10388,CUST_1286,2025-06-01 10:38:00,26.42,8.45,9.42,Meta Ads,Completed
ORD_10389,CUST_1679,2025-05-05 19:49:00,40.3,12.9,8.57,Meta Ads,Completed
ORD_10390,CUST_1645,2025-02-03 00:57:00,57.24,18.32,5.32,Google Ads,Completed
ORD_10391,CUST_2117,2025-05-26 17:31:00,125.89,40.28,4.53,TikTok Ads,Completed
ORD_10392,CUST_2500,2025-03-31 14:37:00,143.78,46.01,4.71,Google Ads,Completed
ORD_10393,CUST_2063,2025-04-08 22:48:00,115.3,36.9,5.72,Google Ads,Completed
ORD_10394,CUST_2339,2025-04-26 02:09:00,47.3,15.14,5.07,Meta Ads,Completed
ORD_10395,CUST_2192,2025-01-12 09:49:00,65.21,20.87,7.17,Meta Ads,Completed
ORD_10396,CUST_1563,2025-02-24 15:01:00,104.5,33.44,8.79,Meta Ads,Completed
ORD_10397,CUST_1654,2025-03-05 20:25:00,75.0,24.0,8.18,Meta Ads,Completed
ORD_10398,CUST_2122,2025-01-23 05:11:00,70.25,22.48,5.58,Meta Ads,Completed
ORD_10399,CUST_1453,2025-02-24 04:35:00,70.73,22.63,6.5,Meta Ads,Completed
ORD_10400,CUST_1213,2025-06-10 17:56:00,137.63,44.04,7.04,Google Ads,Completed
ORD_10401,CUST_1013,2025-03-21 04:00:00,109.24,34.96,8.55,Meta Ads,Completed
ORD_10402,CUST_1242,2025-03-09 15:38:00,72.53,23.21,8.7,Meta Ads,Completed
ORD_10403,CUST_1913,2025-03-27 22:33:00,97.33,31.15,9.05,TikTok Ads,Completed
ORD_10404,CUST_1476,2025-03-23 10:25:00,44.14,14.12,7.05,Organic Search,Refunded
ORD_10405,CUST_1685,2025-04-23 12:50:00,65.27,20.89,7.97,Organic Search,Completed
ORD_10406,CUST_2021,2025-01-25 18:18:00,131.75,42.16,5.06,Meta Ads,Completed
ORD_10407,CUST_1507,2025-04-16 07:54:00,36.85,11.79,7.33,Email Retention,Completed
ORD_10408,CUST_1895,2025-02-01 22:18:00,109.84,35.15,5.74,Meta Ads,Completed
ORD_10409,CUST_1773,2025-05-04 08:55:00,26.27,8.41,6.66,Meta Ads,Completed
ORD_10410,CUST_1626,2025-02-26 06:04:00,168.74,54.0,7.67,TikTok Ads,Completed
ORD_10411,CUST_1073,2025-05-26 21:36:00,64.54,20.65,5.78,Meta Ads,Completed
ORD_10412,CUST_1864,2025-01-14 09:35:00,100.5,32.16,4.76,TikTok Ads,Completed
ORD_10413,CUST_2160,2025-02-22 00:42:00,88.52,28.33,4.55,Google Ads,Completed
ORD_10414,CUST_2421,2025-02-04 07:23:00,89.98,28.79,4.61,Meta Ads,Completed
ORD_10415,CUST_2477,2025-03-21 04:12:00,96.55,30.9,4.54,TikTok Ads,Completed
ORD_10416,CUST_1608,2025-04-10 15:43:00,33.51,10.72,5.05,Email Retention,Completed
ORD_10417,CUST_1558,2025-03-07 00:36:00,90.82,29.06,5.7,Meta Ads,Completed
ORD_10418,CUST_1248,2025-02-24 15:40:00,77.05,24.66,5.61,Email Retention,Completed
ORD_10419,CUST_1348,2025-01-19 21:38:00,64.71,20.71,9.43,Email Retention,Completed
ORD_10420,CUST_2305,2025-06-04 19:55:00,57.23,18.31,6.03,Meta Ads,Completed
ORD_10421,CUST_1053,2025-04-21 06:33:00,91.85,29.39,5.14,Meta Ads,Completed
ORD_10422,CUST_1666,2025-05-24 04:21:00,51.41,16.45,7.23,Meta Ads,Completed
ORD_10423,CUST_2021,2025-04-14 19:40:00,130.71,41.83,8.79,Meta Ads,Completed
ORD_10424,CUST_1228,2025-03-12 22:15:00,103.75,33.2,7.89,Meta Ads,Refunded
ORD_10425,CUST_2227,2025-02-17 13:14:00,94.35,30.19,5.98,TikTok Ads,Completed
ORD_10426,CUST_2136,2025-06-16 17:43:00,128.3,41.06,7.31,TikTok Ads,Completed
ORD_10427,CUST_1063,2025-06-26 11:48:00,30.83,9.87,8.07,TikTok Ads,Completed
ORD_10428,CUST_2143,2025-04-13 11:43:00,43.42,13.89,8.14,Meta Ads,Completed
ORD_10429,CUST_1330,2025-05-17 14:07:00,105.78,33.85,7.83,Google Ads,Completed
ORD_10430,CUST_1292,2025-01-06 14:54:00,58.82,18.82,8.85,Organic Search,Completed
ORD_10431,CUST_2077,2025-01-07 01:18:00,62.39,19.96,8.85,Google Ads,Refunded
ORD_10432,CUST_2187,2025-04-10 09:16:00,40.32,12.9,7.39,Organic Search,Completed
ORD_10433,CUST_2072,2025-02-10 21:27:00,51.48,16.47,6.65,Meta Ads,Completed
ORD_10434,CUST_1364,2025-05-13 00:02:00,131.99,42.24,7.71,Google Ads,Completed
ORD_10435,CUST_1197,2025-01-02 16:04:00,104.68,33.5,8.59,TikTok Ads,Completed
ORD_10436,CUST_2062,2025-04-02 13:26:00,91.39,29.24,4.53,Google Ads,Completed
ORD_10437,CUST_1309,2025-06-23 19:44:00,63.55,20.34,9.46,Email Retention,Completed
ORD_10438,CUST_1521,2025-05-14 12:33:00,88.83,28.43,5.41,Organic Search,Completed
ORD_10439,CUST_2392,2025-03-18 12:55:00,137.08,43.87,6.85,Meta Ads,Completed
ORD_10440,CUST_1005,2025-02-26 12:07:00,59.52,19.05,8.86,Meta Ads,Completed
ORD_10441,CUST_2044,2025-03-11 23:59:00,82.65,26.45,5.63,Organic Search,Completed
ORD_10442,CUST_1794,2025-03-03 12:10:00,173.38,55.48,6.88,Email Retention,Completed
ORD_10443,CUST_1376,2025-01-25 00:53:00,114.64,36.68,5.16,Email Retention,Completed
ORD_10444,CUST_1517,2025-04-21 06:33:00,63.97,20.47,6.48,Email Retention,Completed
ORD_10445,CUST_1705,2025-01-07 22:29:00,110.57,35.38,5.39,Google Ads,Completed
ORD_10446,CUST_1121,2025-05-29 13:18:00,36.54,11.69,6.32,Organic Search,Completed
ORD_10447,CUST_2243,2025-06-28 05:08:00,81.14,25.96,6.37,Meta Ads,Completed
ORD_10448,CUST_1459,2025-06-02 06:14:00,110.52,35.37,9.47,Meta Ads,Completed
ORD_10449,CUST_1423,2025-03-11 11:09:00,99.67,31.89,9.47,Meta Ads,Completed
ORD_10450,CUST_2033,2025-05-09 23:48:00,110.05,35.22,5.07,Organic Search,Completed
ORD_10451,CUST_1185,2025-04-05 00:24:00,120.78,38.65,8.13,Email Retention,Completed
ORD_10452,CUST_1501,2025-02-19 02:02:00,103.15,33.01,4.76,TikTok Ads,Completed
ORD_10453,CUST_1950,2025-01-11 05:52:00,101.84,32.59,4.65,Meta Ads,Completed
ORD_10454,CUST_2005,2025-05-18 07:05:00,92.34,29.55,5.03,TikTok Ads,Completed
ORD_10455,CUST_1489,2025-05-20 06:37:00,48.59,15.55,9.33,Google Ads,Completed
ORD_10456,CUST_1850,2025-05-09 13:52:00,131.97,42.23,9.2,Meta Ads,Completed
ORD_10457,CUST_2437,2025-02-10 14:37:00,82.47,26.39,5.47,Google Ads,Completed
ORD_10458,CUST_1835,2025-01-15 15:43:00,113.38,36.28,5.31,Meta Ads,Completed
ORD_10459,CUST_1910,2025-02-02 01:07:00,126.02,40.33,5.7,Google Ads,Completed
ORD_10460,CUST_2405,2025-02-21 02:16:00,65.49,20.96,7.08,Google Ads,Completed
ORD_10461,CUST_2090,2025-05-30 07:28:00,68.21,21.83,7.35,Google Ads,Completed
ORD_10462,CUST_2378,2025-04-28 18:23:00,72.54,23.21,5.61,Meta Ads,Completed
ORD_10463,CUST_1521,2025-05-05 07:30:00,142.9,45.73,8.28,Google Ads,Completed
ORD_10464,CUST_2333,2025-02-28 06:56:00,53.79,17.21,6.05,Meta Ads,Completed
ORD_10465,CUST_1239,2025-04-22 06:11:00,153.76,49.2,9.11,Meta Ads,Completed
ORD_10466,CUST_1075,2025-03-30 14:03:00,91.88,29.4,7.78,Organic Search,Completed
ORD_10467,CUST_1929,2025-06-10 14:49:00,94.82,30.34,6.68,Email Retention,Completed
ORD_10468,CUST_2261,2025-06-29 20:24:00,123.56,39.54,8.45,Google Ads,Completed
ORD_10469,CUST_1705,2025-06-07 10:56:00,87.24,27.92,8.59,Email Retention,Completed
ORD_10470,CUST_2275,2025-05-27 00:58:00,132.62,42.44,5.95,Organic Search,Completed
ORD_10471,CUST_1359,2025-02-01 20:05:00,65.45,20.94,6.2,Google Ads,Refunded
ORD_10472,CUST_1383,2025-01-13 22:14:00,151.58,48.51,9.18,Email Retention,Completed
ORD_10473,CUST_1392,2025-05-27 08:38:00,67.84,21.71,5.32,Google Ads,Refunded
ORD_10474,CUST_2345,2025-01-16 16:37:00,154.14,49.32,4.71,Meta Ads,Completed
ORD_10475,CUST_1510,2025-03-04 19:38:00,68.7,21.98,6.77,Meta Ads,Completed
ORD_10476,CUST_1917,2025-04-18 10:21:00,73.51,23.52,8.51,TikTok Ads,Completed
ORD_10477,CUST_2274,2025-01-18 14:35:00,50.69,16.22,8.36,Google Ads,Completed
ORD_10478,CUST_2236,2025-01-07 07:17:00,57.54,18.41,9.1,Email Retention,Completed
ORD_10479,CUST_1738,2025-03-07 15:52:00,82.66,26.45,7.17,Google Ads,Completed
ORD_10480,CUST_1158,2025-02-04 05:17:00,93.44,29.9,5.0,Google Ads,Completed
ORD_10481,CUST_1925,2025-01-30 10:24:00,128.38,41.08,7.44,Meta Ads,Completed
ORD_10482,CUST_1935,2025-05-04 13:11:00,75.95,24.3,8.39,Meta Ads,Completed
ORD_10483,CUST_2084,2025-02-13 11:35:00,47.47,15.19,4.97,Google Ads,Completed
ORD_10484,CUST_2362,2025-01-23 03:22:00,99.76,31.92,5.36,Google Ads,Completed
ORD_10485,CUST_1042,2025-02-06 17:28:00,90.64,29.0,4.56,Google Ads,Completed
ORD_10486,CUST_1664,2025-03-21 16:08:00,104.64,33.48,7.47,Google Ads,Completed
ORD_10487,CUST_1536,2025-03-24 01:14:00,61.56,19.7,8.93,Email Retention,Completed
ORD_10488,CUST_1436,2025-04-13 06:50:00,65.0,20.8,7.85,Organic Search,Completed
ORD_10489,CUST_1999,2025-05-12 23:49:00,61.57,19.7,9.41,TikTok Ads,Completed
ORD_10490,CUST_1438,2025-01-02 09:58:00,139.24,44.56,4.82,Google Ads,Completed
ORD_10491,CUST_2030,2025-04-24 07:57:00,152.23,48.71,9.02,Meta Ads,Completed
ORD_10492,CUST_1420,2025-03-05 19:01:00,63.7,20.38,8.57,Google Ads,Completed
ORD_10493,CUST_1237,2025-05-21 01:00:00,64.3,20.58,6.07,Meta Ads,Completed
ORD_10494,CUST_1686,2025-01-21 17:30:00,111.09,35.55,9.37,Organic Search,Completed
ORD_10495,CUST_1883,2025-03-29 07:12:00,159.69,51.1,5.94,TikTok Ads,Completed
ORD_10496,CUST_1747,2025-03-27 15:47:00,174.97,55.99,8.95,Organic Search,Completed
ORD_10497,CUST_1539,2025-06-05 10:07:00,62.35,19.95,8.9,Google Ads,Refunded
ORD_10498,CUST_1226,2025-05-11 14:42:00,69.81,22.34,8.29,TikTok Ads,Completed
ORD_10499,CUST_2268,2025-04-01 15:13:00,95.61,30.6,7.32,Meta Ads,Completed
ORD_10500,CUST_1944,2025-05-09 14:03:00,97.69,31.26,5.1,Email Retention,Completed
ORD_10501,CUST_1688,2025-04-13 02:14:00,77.31,24.74,7.16,Meta Ads,Completed
ORD_10502,CUST_2085,2025-01-17 22:31:00,56.63,18.12,6.28,Organic Search,Completed
ORD_10503,CUST_1008,2025-01-31 16:52:00,82.72,26.47,8.46,Google Ads,Completed
ORD_10504,CUST_1861,2025-04-13 05:32:00,174.89,55.96,8.29,Google Ads,Completed
ORD_10505,CUST_1532,2025-06-27 12:21:00,65.44,20.94,9.05,Meta Ads,Refunded
ORD_10506,CUST_1951,2025-01-26 06:23:00,93.01,29.76,4.57,TikTok Ads,Completed
ORD_10507,CUST_1238,2025-06-11 11:08:00,225.55,72.18,8.55,Email Retention,Completed
ORD_10508,CUST_1555,2025-06-30 18:55:00,65.0,20.8,9.19,TikTok Ads,Completed
ORD_10509,CUST_1366,2025-04-23 12:12:00,113.4,36.29,8.45,Google Ads,Completed
ORD_10510,CUST_1687,2025-04-27 18:23:00,178.21,57.03,5.15,Google Ads,Completed
ORD_10511,CUST_1625,2025-06-09 03:44:00,109.12,34.92,4.91,Meta Ads,Completed
ORD_10512,CUST_1848,2025-01-18 22:16:00,134.91,43.17,4.6,Google Ads,Completed
ORD_10513,CUST_1581,2025-02-08 18:38:00,120.11,38.44,7.64,Meta Ads,Completed
ORD_10514,CUST_1266,2025-03-25 23:59:00,105.31,33.7,7.65,Meta Ads,Completed
ORD_10515,CUST_1502,2025-03-27 22:52:00,150.02,48.01,9.43,Meta Ads,Completed
ORD_10516,CUST_1487,2025-01-12 18:30:00,111.83,35.79,6.49,Google Ads,Completed
ORD_10517,CUST_2226,2025-03-08 21:12:00,77.67,24.85,6.16,Meta Ads,Refunded
ORD_10518,CUST_1644,2025-06-22 06:22:00,89.84,28.75,7.62,Google Ads,Refunded
ORD_10519,CUST_1606,2025-01-31 11:07:00,99.17,31.73,8.63,Meta Ads,Completed
ORD_10520,CUST_2217,2025-04-30 09:07:00,69.61,22.28,9.18,Meta Ads,Completed
ORD_10521,CUST_2349,2025-04-09 16:17:00,91.65,29.33,8.52,Meta Ads,Completed
ORD_10522,CUST_1846,2025-02-01 13:15:00,85.82,27.46,6.63,Meta Ads,Completed
ORD_10523,CUST_1833,2025-06-22 03:14:00,111.68,35.74,7.67,TikTok Ads,Completed
ORD_10524,CUST_2475,2025-06-23 08:54:00,199.32,63.78,8.78,Organic Search,Completed
ORD_10525,CUST_2068,2025-05-03 15:28:00,94.08,30.11,6.95,Google Ads,Completed
ORD_10526,CUST_1509,2025-05-15 12:43:00,161.48,51.67,5.58,TikTok Ads,Completed
ORD_10527,CUST_2330,2025-04-07 08:31:00,109.92,35.17,5.35,Meta Ads,Completed
ORD_10528,CUST_1317,2025-04-29 05:17:00,91.47,29.27,4.5,Meta Ads,Completed
ORD_10529,CUST_1900,2025-05-15 11:48:00,67.81,21.7,8.09,Email Retention,Completed
ORD_10530,CUST_1107,2025-04-09 17:43:00,91.78,29.37,5.06,Organic Search,Completed
ORD_10531,CUST_2009,2025-02-06 10:53:00,89.28,28.57,5.72,Meta Ads,Completed
ORD_10532,CUST_1351,2025-06-11 19:51:00,59.61,19.08,5.99,Meta Ads,Completed
ORD_10533,CUST_1686,2025-05-08 18:58:00,64.09,20.51,7.3,Meta Ads,Completed
ORD_10534,CUST_1663,2025-01-14 03:30:00,99.54,31.85,6.49,Meta Ads,Refunded
ORD_10535,CUST_1877,2025-01-10 19:18:00,160.76,51.44,7.87,Organic Search,Completed
ORD_10536,CUST_1692,2025-01-11 14:32:00,81.47,26.07,4.78,Email Retention,Completed
ORD_10537,CUST_1087,2025-04-20 15:09:00,39.34,12.59,5.12,Meta Ads,Completed
ORD_10538,CUST_1773,2025-05-17 06:15:00,24.23,7.75,7.0,Meta Ads,Completed
ORD_10539,CUST_1018,2025-06-26 23:37:00,50.22,16.07,6.18,TikTok Ads,Completed
ORD_10540,CUST_2242,2025-04-19 06:28:00,114.66,36.69,5.98,Google Ads,Completed
ORD_10541,CUST_1394,2025-01-30 03:10:00,43.4,13.89,4.84,Meta Ads,Completed
ORD_10542,CUST_1733,2025-04-13 20:21:00,122.7,39.26,8.98,TikTok Ads,Completed
ORD_10543,CUST_2401,2025-03-24 14:52:00,111.9,35.81,7.96,Meta Ads,Refunded
ORD_10544,CUST_1226,2025-01-11 08:23:00,80.2,25.66,5.11,Google Ads,Completed
ORD_10545,CUST_1227,2025-03-18 17:59:00,37.55,12.02,4.83,Meta Ads,Completed
ORD_10546,CUST_1140,2025-01-30 16:21:00,59.87,19.16,9.37,Google Ads,Completed
ORD_10547,CUST_1611,2025-03-24 10:32:00,74.96,23.99,7.91,Organic Search,Completed
ORD_10548,CUST_1680,2025-03-26 06:59:00,98.45,31.5,6.59,Google Ads,Completed
ORD_10549,CUST_2125,2025-01-11 15:39:00,44.13,14.12,8.01,Meta Ads,Completed
ORD_10550,CUST_1249,2025-05-13 11:29:00,153.58,49.15,8.28,Meta Ads,Completed
ORD_10551,CUST_2228,2025-03-19 13:54:00,98.04,31.37,8.4,Google Ads,Completed
ORD_10552,CUST_2129,2025-04-22 03:27:00,103.04,32.97,6.89,TikTok Ads,Completed
ORD_10553,CUST_1218,2025-03-18 06:30:00,111.55,35.7,6.65,Organic Search,Completed
ORD_10554,CUST_1470,2025-05-02 18:36:00,147.01,47.04,4.56,Meta Ads,Completed
ORD_10555,CUST_1422,2025-05-06 13:54:00,91.88,29.4,9.13,Meta Ads,Completed
ORD_10556,CUST_1404,2025-04-20 06:50:00,114.7,36.7,7.52,Google Ads,Completed
ORD_10557,CUST_2296,2025-05-01 23:19:00,60.35,19.31,5.52,Email Retention,Completed
ORD_10558,CUST_2131,2025-01-22 13:34:00,175.29,56.09,9.1,Organic Search,Completed
